text,label_name,label,id,labels,single_label
guess exact score winner clipper vs spur game tonight win ticket free month subscription sta firing,['sports'],[0 0 0 0 0 1],1189934183570903042,['sports'],sports
nwa powerrr format show build character story dec ppv fire withhold judgement untill ppv payoff know folk weekly wrestling show actually show continuity work formula,['sports'],[0 0 0 0 0 1],1189934522223222784,['sports'],sports
preppe haunting kalcifer fire demon boulder colorado,['diaries_&_daily_life'],[0 1 0 0 0 0],1189964796193595392,['diaries_&_daily_life'],diaries_&_daily_life
load management big issue clipper early season try block noise hard lose kawhi leonard sit story,['sports'],[0 0 0 0 0 1],1189965129330225152,['sports'],sports
cult sell sanctuary fire eye keep alive,['film_tv_&_video' 'music'],[0 0 1 1 0 0],1190085624751099905,['film_tv_&_video' 'music'],music
time limit late require leave brain activity past dumb mistake today accidently disconnect rss feed main site probably easy fix wait till tomorrow,['diaries_&_daily_life'],[0 1 0 0 0 0],1190113908142546944,['diaries_&_daily_life'],diaries_&_daily_life
throwdown ii hour away rivalry set ignite fire pit ticket available right arrow rise phoenix heartland nbl,['sports'],[0 0 0 0 0 1],1190144427416637441,['sports'],sports
maria fire local keep fire love stay safe,['celebrity_&_pop_culture' 'diaries_&_daily_life'],[1 1 0 0 0 0],1190174806722801664,['celebrity_&_pop_culture' 'diaries_&_daily_life'],celebrity_&_pop_culture
marion ginopolis pine tree center lake orion community school district close friday november power outage,['news_&_social_concern'],[0 0 0 0 1 0],1190205627915816960,['news_&_social_concern'],news_&_social_concern
head today sure double check place open lawrence experience power outage advise ygk campus windstorm,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1190236319273885697,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
update school closed close early power outage,['news_&_social_concern'],[0 0 0 0 1 0],1190266331691671553,['news_&_social_concern'],news_&_social_concern
place grow sonoma county burn author ensemble write california fire,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1190325860752142346,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
woman basketball season start sunday exhibition game mc kendree detail interesting aspect indiana hoosier ahead new season iuwbb,['sports'],[0 0 0 0 0 1],1190326033964294146,['sports'],sports
bad airline hour power outage refuse share information customer provide eta sick child heat,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1190326989036625941,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
kawhi return run clipper offense run spur,['sports'],[0 0 0 0 0 1],1190327505611186176,['sports'],sports
cozye couch pajama fluffy blanket play online solitaire listen evan good place podcast perfect way spend friday night,['diaries_&_daily_life'],[0 1 0 0 0 0],1190447164243271680,['diaries_&_daily_life'],diaries_&_daily_life
aye got announce laker mavs game garbage tell stop stutter breathe hard microphone,['sports'],[0 0 0 0 0 1],1190475880650305536,['sports'],sports
fire tone know christmas feed world offici,['music'],[0 0 0 1 0 0],1190506741907238913,['music'],music
jooheon smile light fire hope good thing come great thing come,['diaries_&_daily_life'],[0 1 0 0 0 0],1190536037446995968,['diaries_&_daily_life'],diaries_&_daily_life
lovely evening watch fire work minster minster kent united kingdom,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1190564712825708544,['diaries_&_daily_life' 'news_&_social_concern'],diaries_&_daily_life
break diego confirm fire san diego county agency scene acre fire near crestwood road campo structure threaten fire late san nbc,['news_&_social_concern'],[0 0 0 0 1 0],1190595837442682880,['news_&_social_concern'],news_&_social_concern
radio speak kara jackson new book bloodstone cowboy new album song chamber heart national youth poet laureate listen,['celebrity_&_pop_culture' 'music'],[1 0 0 1 0 0],1190688416268242957,['celebrity_&_pop_culture' 'music'],music
laker load management plan screen,['sports'],[0 0 0 0 0 1],1190719330670895104,['sports'],sports
rage machine sleep fire battle mex,['film_tv_&_video' 'music'],[0 0 1 1 0 0],1190749528174936065,['film_tv_&_video' 'music'],music
little late day love watch kaafir move amazing storytelling poetry language importantly stunning performance sweethea renukasharma red heart feel story deserve second season,['film_tv_&_video'],[0 0 1 0 0 0],1190749922435325954,['film_tv_&_video'],film_tv_&_video
live come watch jdaly live,['film_tv_&_video'],[0 0 1 0 0 0],1190809114559078400,['film_tv_&_video'],film_tv_&_video
try get trial wooow disappointed censor explicit track want hear raw track listen explicit version stop chop stuff,['music'],[0 0 0 1 0 0],1190809797781852161,['music'],music
storm period medium timeout jirousek pp goal gp storm,['news_&_social_concern' 'sports'],[0 0 0 0 1 1],1190809830409166848,['news_&_social_concern' 'sports'],sports
drive insane people abuse crazy nerf guy,['news_&_social_concern'],[0 0 0 0 1 0],1190810339765415936,['news_&_social_concern'],news_&_social_concern
ufc result stephen thompson defeat vicente luque highlight,['sports'],[0 0 0 0 0 1],1190838919555739648,['sports'],sports
lie cheer boo greet president trump ufc msg york,['news_&_social_concern' 'sports'],[0 0 0 0 1 1],1190840617334661122,['news_&_social_concern' 'sports'],news_&_social_concern
opinion steve bannon set shop dc reportedly save trump perfect time american dharma new doc oscar register lay bare bannon darkness trailer,['celebrity_&_pop_culture' 'news_&_social_concern'],[1 0 0 0 1 0],1190869072151556096,['celebrity_&_pop_culture' 'news_&_social_concern'],news_&_social_concern
ufc daniel cormier sport world react nate diaz jorge masvidal finish app masvidal earlystoppage ufc ufc horribledoctor,['sports'],[0 0 0 0 0 1],1190869388502523904,['sports'],sports
ufc daniel cormier sport world react nate diaz jorge masvidal finish app,['sports'],[0 0 0 0 0 1],1190870407013961733,['sports'],sports
ufc result highlight darren till make successful debut win kelvin gastelum,['sports'],[0 0 0 0 0 1],1190870410738446337,['sports'],sports
grow expect live like jetson kind disappointment today blade runner long set future,['film_tv_&_video'],[0 0 1 0 0 0],1190897066903515136,['film_tv_&_video'],film_tv_&_video
los gatos welcome starting lineup able weather storm absence go time playoff push history,['sports'],[0 0 0 0 0 1],1190897537978208256,['sports'],sports
live come watch karston wilson live,['celebrity_&_pop_culture' 'film_tv_&_video'],[1 0 1 0 0 0],1190897994222260224,['celebrity_&_pop_culture' 'film_tv_&_video'],celebrity_&_pop_culture
live dania arancha come watch dania arancha live,['celebrity_&_pop_culture' 'film_tv_&_video'],[1 0 1 0 0 0],1190898662869807105,['celebrity_&_pop_culture' 'film_tv_&_video'],celebrity_&_pop_culture
like send love virtual hug head pat monsta monbebe storm pass strong don forget red heart red heart red heart red heart love shownu need wonho monbebe support monsta,['celebrity_&_pop_culture'],[1 0 0 0 0 0],1190928621164204032,['celebrity_&_pop_culture'],celebrity_&_pop_culture
truly impressed rust pistol end episode pd live pd live pd nation live pd fan,['film_tv_&_video'],[0 0 1 0 0 0],1190931497861210114,['film_tv_&_video'],film_tv_&_video
lucky imagine people wait happen huge lisaforpenshoppe,['diaries_&_daily_life'],[0 1 0 0 0 0],1190960090104221696,['diaries_&_daily_life'],diaries_&_daily_life
president trump arrive ufc new york cheer crowd video,['news_&_social_concern' 'sports'],[0 0 0 0 1 1],1190961319538765824,['news_&_social_concern' 'sports'],news_&_social_concern
trump go ufc new york city promptly boo building introduce crowd trump boo,['news_&_social_concern' 'sports'],[0 0 0 0 1 1],1190989613927731200,['news_&_social_concern' 'sports'],news_&_social_concern
ty city sleep big apple awesome fan attend ufc amazing night octagon action sell madison square garden arena night,['sports'],[0 0 0 0 0 1],1190989966400262145,['sports'],sports
crowd roar president trump ufc winner masvidal say honor fight trump bmf video,['news_&_social_concern' 'sports'],[0 0 0 0 1 1],1190991112359628803,['news_&_social_concern' 'sports'],sports
trump zeal roll obama environmental protection continue tomorrow rescind regulation reduce toxic chemical ash produce coal plant leak river groundwater,['news_&_social_concern'],[0 0 0 0 1 0],1190991367381639168,['news_&_social_concern'],news_&_social_concern
twitter react stephen thompson victory vicente luque ufc,['sports'],[0 0 0 0 0 1],1190991529562628101,['sports'],sports
farmer market today pm pm fresh produce cold beer sound like perfect sunday live music steve frederick pm pm come,['music'],[0 0 0 1 0 0],1190991897097129984,['music'],music
jackie teacher oh hey run second new york marathon couple hour want thank help music ear lover head literally,['diaries_&_daily_life' 'music' 'sports'],[0 1 0 1 0 1],1191020320754409472,['diaries_&_daily_life' 'music' 'sports'],sports
watch eat noodle perfect sunday,['celebrity_&_pop_culture'],[1 0 0 0 0 0],1191020782635360258,['celebrity_&_pop_culture'],celebrity_&_pop_culture
big night spo dana white reflect president trump ufc visit,['news_&_social_concern' 'sports'],[0 0 0 0 1 1],1191021355401011201,['news_&_social_concern' 'sports'],sports
kayzo blessthefall storm official audio finally find perfect song,['music'],[0 0 0 1 0 0],1191021775091642368,['music'],music
surprised year cricketer india difference od ts acceptable od acceptable ts cricket indv ban,['sports'],[0 0 0 0 0 1],1191051266895622144,['sports'],sports
sunday perfect day prep tuesday election guide fast easy use interactive voter guide ballot beacon,['news_&_social_concern'],[0 0 0 0 1 0],1191051454125088770,['news_&_social_concern'],news_&_social_concern
cheer boo trump ufc bmf fight,['celebrity_&_pop_culture' 'news_&_social_concern' 'sports'],[1 0 0 0 1 1],1191051636874997760,['celebrity_&_pop_culture' 'news_&_social_concern' 'sports'],sports
coprep football end line flhs season,['sports'],[0 0 0 0 0 1],1191051760392998912,['sports'],sports
line cross determine line god depth determine height sunday motivation sundaythought xceptional iyl conference,['diaries_&_daily_life'],[0 1 0 0 0 0],1191052403510071299,['diaries_&_daily_life'],diaries_&_daily_life
oh god doctor sleep good urge bring originality whilst serve perfect adaption sequel phenomenal awe,['diaries_&_daily_life' 'film_tv_&_video'],[0 1 1 0 0 0],1191081082881560576,['diaries_&_daily_life' 'film_tv_&_video'],film_tv_&_video
sam kind know feel spot fan kind student see hug blue store celeb great feeling,['celebrity_&_pop_culture'],[1 0 0 0 0 0],1191082263724867586,['celebrity_&_pop_culture'],celebrity_&_pop_culture
follower come watch stream ghoul twitch time streamer stream single day random time try fulfill stream schedule,['diaries_&_daily_life' 'film_tv_&_video'],[0 1 1 0 0 0],1191082353780756480,['diaries_&_daily_life' 'film_tv_&_video'],diaries_&_daily_life
stream come watch play twitch,['diaries_&_daily_life' 'film_tv_&_video'],[0 1 1 0 0 0],1191082392875876352,['diaries_&_daily_life' 'film_tv_&_video'],gaming
come watch compete duo custom match,['film_tv_&_video' 'sports'],[0 0 1 0 0 1],1191082394842996736,['film_tv_&_video' 'sports'],gaming
trump get boo madison square garden ufc,['celebrity_&_pop_culture' 'news_&_social_concern' 'sports'],[1 0 0 0 1 1],1191110804013228034,['celebrity_&_pop_culture' 'news_&_social_concern' 'sports'],news_&_social_concern
feel good dee playing great seal deal late game week weather storm loss like see,['diaries_&_daily_life' 'sports'],[0 1 0 0 0 1],1191111055713406982,['diaries_&_daily_life' 'sports'],sports
rainbow cedarwood moment ashley give look right man show form restaurateur colt harrison sexy look good pridepublishe gay gayromance kindle hotread,['diaries_&_daily_life'],[0 1 0 0 0 0],1191111246474596353,['diaries_&_daily_life'],diaries_&_daily_life
live hockeygirl come watch hockeygirl live,['film_tv_&_video' 'sports'],[0 0 1 0 0 1],1191111281094381569,['film_tv_&_video' 'sports'],sports
plan watch finally flaw favourite tv depiction autism far hope casey diagnose perfect depiction female autism love dynamic,['film_tv_&_video'],[0 0 1 0 0 0],1191111706392563712,['film_tv_&_video'],film_tv_&_video
honestly consistently disgusted racist discriminatory name plus clan tag play modern warfare definitely look well,['news_&_social_concern'],[0 0 0 0 1 0],1191111984072278017,['news_&_social_concern'],news_&_social_concern
