text,label_name,label
join donate peanut butter food bank tweet peanut emojis wanna donate tweet spread good,['diaries_&_daily_life' 'news_&_social_concern'],[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
man night great night guy bryce oliver rich don jay lense food point joke uncensored knowledge give miss video shoot come home fresh mink jacket compliment og ice,['diaries_&_daily_life'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
value public library age internet library council library,['learning_&_educational' 'news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0]
sign score bonus giftgiver ibetyouloveit,['business_&_entrepreneurs' 'other_hobbies'],[0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
unable understand adnan sami award padamshree,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
ni hao hope year rat turn mouse easy reposte old nihaokailanbento spread great new year gong xi fa cai bento heeps,['diaries_&_daily_life'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
year rat forecast zodiac sign,['diaries_&_daily_life' 'learning_&_educational'],[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
new episode bps start,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
lawnation popular demand nd annual cornhole tourney date time confirm sign asap throw bag suppo boy great raffle prize,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
great night great friend support way new york jane,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
newsletter weekly newsletter linux programming open source highly recommend sign,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
devastate learn friend stua low pass away suddenly week family thought horrible time,['diaries_&_daily_life' 'family'],[0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
new episode daddy day care todayyyy mc mc,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
great night rewind come support leroc life magiclife loveandgratitude werkflow garagegirl,['arts_&_culture' 'other_hobbies'],[1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
hi recently friend pass away favorite united member alicia like ask pray know love,['diaries_&_daily_life' 'family' 'relationships'],[0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
th annual talent sponsor thursday ticket like sign room time run act tuesday hope stage audience thursday,['arts_&_culture' 'film_tv_&_video'],[1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
sad hear news passing kobe bryant kobe great nba player time great athlete hea prayer family rip kobe,['celebrity_&_pop_culture' 'sports'],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
hop twitter kobe bryant pass away surreal rest easy,['celebrity_&_pop_culture' 'sports'],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
death mythology basketball interview kobe bryant ri see internet see death real today definitely sad day rip pray good family,['celebrity_&_pop_culture' 'sports'],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
sad day rest love great basketball will,['celebrity_&_pop_culture' 'sports'],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
speechless imagine bryant family family board go rn life sho forever heart rip kobe ripgianna,['celebrity_&_pop_culture' 'sports'],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
huge basketball fan know mean horrible news daughter loss devastate life sho tell love love hug close kobe bryant black mamba,['celebrity_&_pop_culture' 'news_&_social_concern' 'sports'],[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0]
rest peace beautiful princess gigi condolence bryant family continue cherish moment family appreciate life short red heart los angeles,['celebrity_&_pop_culture' 'sports'],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
believe daughter passenger pass away rememebr write french project bio bro watch play play live fav continue thank kobe,['celebrity_&_pop_culture' 'sports'],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
contributor let talk abuja call efe share true world truly global village internet technology global village infectious disease health,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
basketball career thing think think philanthropy word unimaginable loss world family year old daughter completely lose word rip,['celebrity_&_pop_culture' 'sports'],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
confirm nba legend kobe bryant pass away heartbreaking news rip like lose cristiano messi football rest peace,['celebrity_&_pop_culture' 'news_&_social_concern' 'sports'],[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0]
sad shock great nba player laker kobe bryant die helicopter crash get to sad condolence family perish helicopter crash die,['celebrity_&_pop_culture' 'sports'],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
sad news see play young true inspiration rip kobe bryant kodus famous poem dear basketball,['celebrity_&_pop_culture' 'sports'],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
rip goat red heart sad day today male sign,['celebrity_&_pop_culture' 'sports'],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
drink end internet hell creek,['food_&_dining' 'science_&_technology'],[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0]
def sign rumble tonight cause canada male sign,['film_tv_&_video' 'sports'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0]
drink peanut butter milk stout hand brewing,['food_&_dining'],[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
gianna maria old daughter sad news hear kobe daughter helicopter hug family know sad day,['celebrity_&_pop_culture' 'family' 'sports'],[0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
live kobe update pa check live news kobe bryant daughter gg pass away today horrible helicopter crash feel free leave favorite kobe moment love,['celebrity_&_pop_culture' 'family' 'sports'],[0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
rip daughter pass away tragic helicopter ride legend die,['celebrity_&_pop_culture' 'sports'],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
life short reminder sharp ig,['diaries_&_daily_life'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
hea go bryant family red heart rest peace gianna involve tragic accident send prayer love light,['celebrity_&_pop_culture' 'news_&_social_concern' 'sports'],[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0]
kobe bryant pass away rae story meet article,['celebrity_&_pop_culture' 'news_&_social_concern' 'sports'],[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0]
new episode live nicoletherunner join fadeley week podcast talk training bad running experience nutrition harass larry ton fun recording,['film_tv_&_video' 'fitness_&_health'],[0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0]
ve raise sister drop drink pour come run hear edge theme drop ground tear young girl retire didn understand cry,['family'],[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
head coach patriot come job week food england,['news_&_social_concern' 'sports'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0]
er go super bowl look forward go super bowl year,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
kobe pass away go to stay strong live mamba mentality rip mamba gianna,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
tell give er defense fantasy football edge super bowl weekend,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
xbox battle predict er win big game defeat nfl preview sunday showdown sbliv,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
hear morning say er recipe slow chief offense bc pass rush lack need blitz zone chief ot pro mahome qbr vs zone chart factor,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
bang bang francisco fire er pregame speech super bowl liv come city quest,['film_tv_&_video' 'sports'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0]
ers case win super bowl liv underdog san francisco er actually superior team head super bowl liv explain,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
think ve boost gen page view month story er speed offense chief problem,['news_&_social_concern' 'sports'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0]
list good player super bowl team player er dominate think make perfect sense intuitively roster,['news_&_social_concern' 'sports'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0]
stoked work sideline carry parabolic microphone san francisco radio station knbr sunday game er kansas city chief,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
kyle shanahan want redskin qb kirk cousin er,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
ok question day kansas city cheifs sf ers like er win cause woman superbowl ring,['celebrity_&_pop_culture' 'sports'],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
jon embree cu coach cherry creek standout son coach er chief sideline sunday south florida,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
north jersey hs community leave hea san francisco week bergen county alum prepare sbliv er grad williams,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
want learn run effective campaign inclusive environment sign newsletter alert application open,['learning_&_educational' 'news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0]
technically correct lineup raider recreate er turnaround listen online,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
kc corner kobe er contain mahome young gunna free game podcast pull talk thing super bowl check cs corner,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
join conversation sign newsletter today visit,['relationships'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
jed york frank gore superbowl ring er win superbowl sign petition,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
kc chiefs win let mahome good er kyle,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
kansas city chief fast receiver football ers game plan stop super bowl tomorrow,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
michael strahan compare giants super bowl defense er herd live miami herd colin cowherd,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
choke ask mom super bowl give breakdown er pass rush ask ok,['family' 'sports'],[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
er katie sower woman coach super bowl dream,['news_&_social_concern' 'sports'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0]
joe montana explain isn involve er nfl anymore,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
love buy gift card christmas present recipient try use tonight tell half pay,['business_&_entrepreneurs' 'diaries_&_daily_life' 'food_&_dining'],[0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
police chief apparently netflix annoy fan lucifer fellow great influence allow discuss case time lucifer devil bros film,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
check beast cellar severin blu ray lmtd sell scan new severin,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
white circle john tinker water wet tinker god love white circle god raise christ head raise body church body christ body christ eph recalibrate,['diaries_&_daily_life' 'learning_&_educational' 'other_hobbies'],[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0]
try play time age game play abandon sanction go cam confusion aggravation right extremely high,['gaming'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
miss need excuse visit nyc pick new pug sweet adorable,['travel_&_adventure'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
sell tonight filming breach dear friend time perform burn sensation sta dismantle build new look,['arts_&_culture' 'film_tv_&_video'],[1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
ve learn pay attention forecast typical weather tropical cyclone dump rain late feb march normal wish sprinkling soften ground,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
listen ye folk park insist keep block let dark soon come shock lazy eye,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
free satan bringsn not single reason suspend hope get unsuspende funny asf,['diaries_&_daily_life' 'news_&_social_concern' 'other_hobbies'],[0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0]
see car game tonight wasn drive geico disappointing,['business_&_entrepreneurs' 'sports'],[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
boy win tonight siege invite series proud guy gs carnage,['gaming' 'sports'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0]
great day demo tiny epic tactic lot happy people lot people pick game sell copy store awesome connect people new game,['gaming'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
food dude night live guy time get taco bell party pack large,['film_tv_&_video' 'food_&_dining'],[0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0]
hilarious pa kejriwal give freebie collect totally stop corruption delhi absurd smartly make fool people aap ki adalat rgds newsshake,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
man think get mom allllllway sick freak sell plus korea kinda make nervous warfareisreal,['family' 'fitness_&_health'],[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
sorry didn win game tonight well tuesday night guy pred,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
asim riaz cute innocent boy heart kiddish goofy lovable kind polite time asim win,['celebrity_&_pop_culture' 'film_tv_&_video'],[0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
stay strong watch matter asim win,['celebrity_&_pop_culture' 'film_tv_&_video' 'news_&_social_concern'],[0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0]
diablo trailer unreal unfortunately sell china oppression will able play,['gaming'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
hi head master love anahi ramirez,['diaries_&_daily_life' 'relationships'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
foot bridge near mohammadpur extremely horribly dirty hope monitor see dirty place lift kindly look,['diaries_&_daily_life' 'news_&_social_concern' 'travel_&_adventure'],[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0]
call number time customer care number speak marketing manager head office vain highly repute company horrible sale experience bad local vendor shame sale team,['business_&_entrepreneurs' 'diaries_&_daily_life'],[0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
rapid night rider woman wanna walk park dark woman scared man kill hold key finger,['diaries_&_daily_life' 'news_&_social_concern'],[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
spare spur today need possible meet ground,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
print reporter hit ground modi want double farmer income debt grow continue series econ distress bihar rural india crisis,['business_&_entrepreneurs' 'news_&_social_concern'],[0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
recently take look hori sd station nintendo famicom look late firmware update beta satiator sd solution sega saturn,['gaming'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
hope soon request fight ur fan want uh fight love uh heart exclamation sid naaz forever shehnaazian sidharth shukla,['celebrity_&_pop_culture' 'relationships'],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
huge welcome choir join orchestra time today ready beethoven weekend christchurch priory certain area priory sell,['arts_&_culture' 'music'],[1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
week ago guy compare lampard frank king sark calvin klein boss oh come stress,['celebrity_&_pop_culture' 'sports'],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
airpo new york theoutrightbar vitamin tour come tomorrow female sign time feb amherst cheektowaga pm pm williamsville pittsford feb,['business_&_entrepreneurs' 'travel_&_adventure'],[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
nbc news flu season continue hn diagnosis pick cdc say,['fitness_&_health' 'news_&_social_concern'],[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0]
wuhan jiayou people epicenter coronavirus shout encouragement balcony zetlin stay strong,['fitness_&_health' 'news_&_social_concern'],[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0]
modern warfare buff rooftop ground war like rooftop camper defcon nuke see ridiculous,['gaming' 'news_&_social_concern'],[0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0]
man hope city win super bowl tonight mahomie today nfl,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
city safe thank guy escape enigma sheffieldissuper doncasterisgreat enigmadoncast enigma live escape room doncaster,['other_hobbies' 'travel_&_adventure'],[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0]
daredevil get hand turtle foot guy ninja ninja thehand footclan daredevil tmnt taekwondo readmorecomic trusttheprocess maestrochoung young,['celebrity_&_pop_culture'],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
dear sir person barwada police custody friday permission magistrate case relate dr kailash prasad police hv right interrogation follow process law plz look sir,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
check add closet poshmark sell kate spade large backpack dawn saple shopmycloset,['fashion_&_style'],[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
hypocrite bernie anti boot ground pro regime change pro military bernie anti war,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
remember ground hog day direct morning news include live pa dance party newscast danceparty,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
take payment leap day express fgrfc ko outside ticket time west stand bar game minute outside ticket sell lofc lofc,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
love late hope desire win overcome fear lose zvs ind,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
question plan step position tenure president run company ground curious pcgame blizzard,['gaming' 'news_&_social_concern'],[0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0]
pentagon intelligence community chief urge obama remove head nsa post interesting,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
day leave owl kick hope confirm co stream game footage value create community twitch massive have time prepare integrate content essential,['gaming' 'sports'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0]
listen promo play fully endorse host daven chris charman ny jet nfl general guy smart hold opinion subscribe,['film_tv_&_video' 'sports'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0]
zack snyders justice league fan poster absolutely stunning hope win poster get official poster release snyder cut,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
wilson leave fit head letang nope ref go seriously hurt,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
think lesson learn pause remember guy human being doesn want spokesman mental health struggle offer unique perspective dj carton,['fitness_&_health' 'sports'],[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0]
happy accident rare existence raw milk edition prairie breeze cheddar miltoncreamery iowa snack game tonight,['food_&_dining' 'sports'],[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0]
reminder live tonight hang friend year watch game tonight wrong like sport live talk video game normal time twitch channel,['gaming' 'sports'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0]
get good bet game tonight look mainly,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
man repeat man slow steady win fight not guy not let push stair escapefrom tarkov twitch,['gaming'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
learn face sam knight cage nwp steel city madness wish look small print contract riley fighter challenge take knight new wave pro championship,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
chief announce win let head chief parade,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
cigar big game tonight remember love,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
niner fan timeout super bowl party gift child help win friendly competition mercy child kansas city honor today match er chiefs touchdownkidshealth,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
francisco tremendous job pick blitz jimmy pull ball extend drive foot chiefs dfns expect cvs sf super bowl liv super bowl,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
