text,label_name
tvmusic network watch harry style perform light watermelon sugar saturday night live harrystyle harryonsnl,['celebrity_&_pop_culture' 'film_tv_&_video' 'music']
harryonsnl breathtake go sleep think harry watermelon sugar taste good,['celebrity_&_pop_culture' 'film_tv_&_video' 'music']
oh god watermelon sugar amazing love new album hear song,['celebrity_&_pop_culture' 'music']
listen light watermelon sugar pitch black headphone well thing create watermelonsugar harrystyle,['celebrity_&_pop_culture' 'diaries_&_daily_life' 'music']
bestselle sci fi author review mandalorian warning plot spoiler alert,['film_tv_&_video']
remember sister rock high school musical period school bag lunch box stationery game musical microphone pajama cheerleader outfit baby girl big stan love disney store,['diaries_&_daily_life' 'youth_&_student_life']
light watermelon sugar hard need song fine line hard like stop dance forget hard like kiwi hard frfr asf twinzzzzz,['celebrity_&_pop_culture' 'music']
hgffhgfddhh wake open youtube recommendation harry style watermelon sugar live djddhfjrjdifjrbrbfbfb,['celebrity_&_pop_culture' 'film_tv_&_video' 'music']
harry sricken style brooooo watermelon sugar goooodd oh lorrrrddddd wait album watermelonsugar,['celebrity_&_pop_culture' 'music']
unveil new single watermelon sugar,['celebrity_&_pop_culture' 'film_tv_&_video' 'music']
george kids girl black miley cyrus hannah montana print fit age year co,['celebrity_&_pop_culture' 'fashion_&_style']
far love imagineer world accord jeff goldblum show delight expect actually bit disappointed far mandalorian hope well,['celebrity_&_pop_culture' 'film_tv_&_video']
vet travel today strength keeper unbeaten record line long afternoon,['sports']
watermelon sugar good fjjdjs harry vibrato yes pls,['celebrity_&_pop_culture' 'music']
high school watermelon sugar high fineline watermelonsugar,['celebrity_&_pop_culture' 'music']
music disney fantasia perform christmas family concert saturday december perfect way kick christmas season,['arts_&_culture' 'film_tv_&_video' 'music']
song catchy wait hear tour live win kiwi watermelon sugar feel sister medicine,['celebrity_&_pop_culture' 'music']
think establishment hope ge heat princeandrew work decide throw bus heat princeandrewinterview,['news_&_social_concern']
wake sunday morning new song watermelon sugar amazing new album catch attention wait hear new track,['music']
friend remember california school shooting victim hole heart,['news_&_social_concern']
nowplaye watermelon sugar de harry style em,['music']
love say watermelon sugar high,['celebrity_&_pop_culture' 'music']
love watermelon sugar high watermelon sugar high watermelon sugar high watermelon sugar high hope understand say,['celebrity_&_pop_culture' 'music']
watermelon sugar stream send love,['celebrity_&_pop_culture' 'music']
listen watermelon sugar keep repeat,['celebrity_&_pop_culture' 'music']
proud honestly funny wonderful watermelon sugar repeat darling,['celebrity_&_pop_culture' 'music']
wake run downstairs watermelon sugar snl performance little niece dad love approve awesome,['celebrity_&_pop_culture' 'family' 'film_tv_&_video' 'music']
bungle bad tv columbus today brown play thursday,['film_tv_&_video' 'sports']
watermelon sugar tell seasonal depression work hard,['celebrity_&_pop_culture' 'music']
ve listen watermelon sugar hour power,['music']
harry perform watermelon sugar release time snl exactly predict lose pep eh,['celebrity_&_pop_culture' 'music']
mandalorian spin,['film_tv_&_video']
guess listen watermelon sugar light today nonstop hint watermelonsugar,['celebrity_&_pop_culture' 'music']
like go talk watermelon sugar meaning,['celebrity_&_pop_culture' 'music']
pray mistake heat battle wait bounce continue record breaking career repent remain broken injesusname fox,['news_&_social_concern']
petition hannah montana curly haired tour miss old day ray hannahmontanathemovie,['celebrity_&_pop_culture' 'film_tv_&_video' 'music']
teagan see literally disney princess movie lot catch tonight mad disappointed,['diaries_&_daily_life' 'film_tv_&_video']
understand mean say kiwi walk watermelon sugar run,['celebrity_&_pop_culture' 'music']
live mist heat seethe like dust leave early world crow swimmer shoulder work air window home town hotel good day new sharon old poem thank,['arts_&_culture']
harry style watermelon sugar reaction watermelonsugar harrystyle reaction love watermelonsugar reactionvideo twin,['celebrity_&_pop_culture' 'music']
gunman santa clarita school shooting die,['news_&_social_concern']
get wish movie want disney movie,['film_tv_&_video']
wish house watch like good ole day,['film_tv_&_video']
listen watermelon sugar get goosebump literal goosebump ur amazing love,['celebrity_&_pop_culture' 'music']
mandalorian chapter perfect little star war poem,['arts_&_culture' 'film_tv_&_video']
watch high school musical camp rock cheetah girl hannah montana movie thank nostalgia,['celebrity_&_pop_culture' 'film_tv_&_video' 'music']
cease amazed versatility actor musician hilarious night night live give amazing performance light watermelon sugar,['celebrity_&_pop_culture' 'film_tv_&_video' 'music']
try add watermelon sugar playlist apple music will let pls fix thnx,['music']
nice pre season fanf orlandoseawolve afternoon ton free food free action arena regular season home opener friday november nd thank,['family' 'food_&_dining' 'sports']
icymi debate gun safety legislation senator interrupt school shooting,['film_tv_&_video' 'news_&_social_concern']
kid able walk gun store ar shoot school cite case minor purchasing ar pattern rifle gun store commit school shooting,['news_&_social_concern' 'youth_&_student_life']
kid love lineup,['family' 'film_tv_&_video']
uncomfortable inconvenient truth gun grabber california school shooting prove anti gun co,['news_&_social_concern']
episode mandalorian solid color feel little dark man wish score,['film_tv_&_video']
need page add app super disappointing guess husband xbox instead,['film_tv_&_video']
ask concerned individual communist brazil prison concern school shooting gun control police kill unarmed black americans communist,['news_&_social_concern']
merklegit thank account,['family' 'film_tv_&_video']
video george lucas visit film set mandalorian,['celebrity_&_pop_culture' 'film_tv_&_video']
hockey game play hannah montana soundtrack,['music' 'sports']
zero carbon bill safe water standard bill will not safe national vote zerocarbon heat national government unturn day water remove,['news_&_social_concern' 'science_&_technology']
leave jet plane oh wait hour delay board stick plane power spare set booster cable df,['diaries_&_daily_life' 'travel_&_adventure']
think real hero law enforcement people patiently wait brown ed elaine law brown release soon,['news_&_social_concern']
harry style watermelon sugar stream lyric download listen,['film_tv_&_video' 'music']
watermelon sugar harry style number itune,['celebrity_&_pop_culture' 'music']
harry style watermelon sugar official audio,['film_tv_&_video' 'music']
temporary traffic light highway nursery cause min delay head norwich hour delay early work county happen,['news_&_social_concern']
harry style watermelon sugar live snl love,['film_tv_&_video' 'music']
harry style drop soulful new song watermelon sugar listen present,['music']
literally refuse die able hug man tell love excuse fangirl early morning harry style watermelon sugar live snl,['celebrity_&_pop_culture' 'music']
think pouncey admire come teammate aid let hope suspension reduce course steeler play brown week likely want game,['sports']
harry style rip pant snl fan ve wait,['celebrity_&_pop_culture' 'film_tv_&_video']
nfl doesn want brown good plain simple penalty fair,['sports']
idea browns player thursday razzle plus need picture,['sports']
losing streak embarrass brown cleveland charlie gulman,['diaries_&_daily_life' 'sports']
amsterdam bspa mechanicville schenectady niskayuna district hour delay morning albany,['diaries_&_daily_life' 'news_&_social_concern' 'youth_&_student_life']
brown beat break squeeler thursday celebrate withsome fresh new custom brown attire friend need visit use code order,['fashion_&_style' 'other_hobbies' 'sports']
carman steeler lineman game admit brown come bully,['sports']
